error,word
0.0,PERFORMANCE
0.0,THEY
0.0,CLAPPED
1.0,CLAPPED
0.0,AND
1.0,AND
0.0,MADE
1.0,MADE
0.0,MADE
0.0,OTHER
0.0,NOISES
1.0,NOISES
0.0,NOISES
0.0,TO
0.0,THEIR
1.0,THE
0.0,DO
0.0,PEOPLE
0.0,CLAP
0.0,THEIR
0.0,HANDS
0.0,IN
0.0,MOST
0.0,CULTURES
1.0,CULTURES
0.0,CULTURES
0.0,PEOPLE
0.0,CLAP
1.0,THEIR
0.0,THEIR
0.0,SHOW
0.0,THAT
0.0,THEY
0.0,LIKE
0.0,OR
0.0,ENJOY
0.0,SOMETHING
0.0,SUCH
0.0,AS
0.0,A
0.0,PERFORMANCE
1.0,THE
0.0,THE
0.0,THEATER
0.0,A
0.0,CONCERT
0.0,OR
0.0,A
0.0,SPORTS
0.0,EVENT
0.0,SOME
0.0,COUNTRIES
0.0,IT
0.0,IS
0.0,EVEN
0.0,COMMON
0.0,FOR
1.0,THE
0.0,THE
0.0,PERFORMER
1.0,PERFORMER
0.0,PERFORMER
0.0,TO
0.0,CLAP
0.0,ALONG
0.0,WITH
0.0,THE
0.0,FANS
0.0,HOWEVER
0.0,THE
0.0,MEANING
0.0,OF
0.0,CLAPPING
0.0,HAS
0.0,CHANGED
1.0,CHANGED
0.0,OVER
0.0,TIME
0.0,A
0.0,LONG
0.0,TIME
0.0,AGO
0.0,CLAPPING
0.0,SOMETHING
0.0,VERY
1.0,VERY
0.0,VERY
0.0,DIFFERENT
1.0,THAN
0.0,THAN
0.0,IT
0.0,DOES
0.0,TODAY
0.0,IN
0.0,THOSE
0.0,DAYS
0.0,THE
0.0,AUDIENCE
0.0,DID
0.0,NOT
0.0,LIKE
0.0,A
0.0,PERFORMANCE
0.0,THEY
0.0,CLAPPED
0.0,AND
0.0,MADE
0.0,OTHER
1.0,OTHER
0.0,NOISES
0.0,TO
0.0,SHOW
0.0,THEIR
0.0,DISAPPROVAL
1.0,DISAPPROVAL
0.0,DISAPPROVAL
0.0,ACCORDING
0.0,TO
0.0,THIS
0.0,ARTICLE
1.0,ARTICLE
0.0,IT
0.0,IS
0.0,ABOUT
0.0,PERFORMANCE
0.0,IN
0.0,A
0.0,CONCERT
0.0,OR
0.0,A
0.0,SPORTS
1.0,SPORTS
0.0,EVENT
0.0,IN
0.0,SOME
0.0,COUNTRIES
1.0,COUNTRIES
0.0,COUNTRIES
0.0,IT
0.0,HAS
1.0,HAS
0.0,TO
0.0,CLAP
1.0,CLAP
0.0,CLAP
1.0,CLAP
0.0,ALONG
1.0,ALONG
0.0,ALONG
0.0,WITH
0.0,THE
0.0,FANS
1.0,FANS
0.0,THE
0.0,MEANING
0.0,OF
0.0,CLAPPING
1.0,CLAPPING
0.0,CLAPPING
0.0,HAS
0.0,CHANGE
0.0,TIME
0.0,A
1.0,LONG
0.0,LONG
0.0,TIME
0.0,CLAP
1.0,CLAP
0.0,CLAP
0.0,CLAPPING
1.0,CLAPPING
0.0,CLAPPING
0.0,MEANT
0.0,SOMETHING
1.0,VERY
0.0,VERY
0.0,THESE
0.0,DAYS
0.0,THE
1.0,AUDIENCE
0.0,AUDIENCE
0.0,DID
0.0,NOT
0.0,LIKE
0.0,A
0.0,PERFORMANCE
0.0,THEY
0.0,WHY
0.0,DO
0.0,PEOPLE
0.0,CLAP
1.0,CLAP
0.0,CLAP
0.0,THEIR
0.0,HANDS
0.0,IN
0.0,MOST
0.0,PEOPLE
0.0,CLAP
1.0,CLAP
0.0,CLAP
0.0,THEIR
0.0,HANDS
1.0,HANDS
0.0,TO
0.0,THAT
0.0,THEY
1.0,LIKE
0.0,LIKE
0.0,ENJOY
0.0,SOMETHING
0.0,SUCH
0.0,PERFORMANCE
1.0,PERFORMANCE
0.0,PERFORMANCE
1.0,PERFORMANCE
0.0,PERFORMANCE
0.0,IN
0.0,THE
0.0,CONCERT
1.0,CONCERT
0.0,CONCERT
0.0,OR
0.0,A
0.0,SPORTS
1.0,SPORTS
0.0,SPORTS
0.0,EVENT
0.0,IN
0.0,SOME
0.0,COUNTRIES
1.0,COUNTRIES
0.0,COUNTRIES
0.0,IS
0.0,EVEN
0.0,COMMON
0.0,FOR
0.0,THE
0.0,PERFORMER
1.0,PERFORMER
0.0,PERFORMER
0.0,TO
0.0,CLAP
1.0,CLAP
0.0,CLAP
0.0,ALONG
1.0,ALONG
0.0,ALONG
0.0,WITH
0.0,THE
1.0,FANS
0.0,FANS
0.0,HOWEVER
0.0,THE
0.0,MEANING
0.0,OF
0.0,CLAPPING
1.0,CLAPPING
0.0,CLAPPING
0.0,HAS
0.0,CHANGED
1.0,CHANGED
0.0,CHANGED
0.0,OVER
0.0,A
1.0,LONG
0.0,LONG
0.0,TIME
0.0,CLAPPING
1.0,CLAPPING
0.0,CLAPPING
0.0,MEANS
0.0,SOMETHING
0.0,VERY
0.0,DIFFERENT
1.0,DIFFERENT
0.0,DIFFERENT
0.0,THAN
0.0,IT
0.0,DOES
0.0,IN
1.0,IN
1.0,THOSE
0.0,THOSE
1.0,THOSE
0.0,DAYS
0.0,WHEN
0.0,DID
1.0,DID
0.0,NOT
0.0,LIKE
0.0,A
0.0,PERFORMANCE
1.0,PERFORMANCE
0.0,PERFORMANCE
0.0,THEY
0.0,CLAPPED
1.0,CLAPPED
0.0,CLAPPED
1.0,CLAPPED
0.0,AND
0.0,MADE
0.0,NOISES
1.0,NOISES
0.0,NOISES
0.0,TO
0.0,THEIR
0.0,DISAPPROVAL
1.0,DISAPPROVAL
0.0,DISAPPROVAL
1.0,DISAPPROVAL
0.0,DO
0.0,PEOPLE
1.0,PEOPLE
0.0,CLAP
0.0,THEIR
0.0,HANDS
0.0,IN
0.0,MOST
0.0,CULTURES
1.0,CULTURES
0.0,CULTURES
0.0,PEOPLE
1.0,PEOPLE
0.0,CLAP
0.0,THEIR
0.0,HANDS
0.0,TO
0.0,THAT
0.0,THEY
0.0,LIKE
0.0,AND
0.0,ENJOY
0.0,SOMETHING
0.0,SUCH
0.0,AS
0.0,A
0.0,PERFORMANCE
1.0,PERFORMANCE
0.0,PERFORMANCE
0.0,IN
0.0,THE
0.0,THEATER
0.0,A
0.0,CONCERT
0.0,A
0.0,SPORTS
1.0,SPORTS
0.0,SPORTS
1.0,SPORTS
0.0,EVENT
0.0,IN
0.0,SOME
0.0,COUNTRIES
0.0,IT
0.0,IS
0.0,EVEN
0.0,COMMON
0.0,FOR
1.0,FOR
0.0,FOR
0.0,THE
0.0,TO
0.0,CLAP
1.0,CLAP
0.0,WITH
0.0,THE
0.0,FANS
0.0,HOWEVER
1.0,THE
0.0,THE
0.0,MEANING
0.0,OF
0.0,CLAP
1.0,CLAP
0.0,HAS
0.0,CHANGED
0.0,OVER
0.0,TIME
0.0,A
1.0,LONG
0.0,LONG
0.0,TIME
0.0,AGO
0.0,CLAPPING
1.0,CLAPPING
0.0,CLAPPING
0.0,MEANT
0.0,SOMETHING
1.0,SOMETHING
0.0,SOMETHING
0.0,VERY
0.0,DIFFERENT
1.0,DIFFERENT
0.0,THAN
0.0,IT
0.0,DOES
0.0,IN
0.0,THOSE
1.0,THOSE
0.0,THOSE
0.0,THE
0.0,DID
0.0,NOT
0.0,DID
0.0,NOT
0.0,LIKE
0.0,A
0.0,PERFORMANCE
1.0,PERFORMANCE
0.0,PERFORMANCE
0.0,THEY
0.0,CLAPPED
1.0,CLAPPED
0.0,AND
0.0,MADE
0.0,OTHER
0.0,NOISE
0.0,TO
0.0,SHOW
0.0,THEIR
0.0,DISAPPROVAL
1.0,DISAPPROVAL
0.0,DO
0.0,PEOPLE
0.0,CLAP
1.0,THEIR
0.0,THEIR
0.0,HANDS
0.0,IN
0.0,MOST
1.0,MOST
0.0,CULTURES
1.0,CULTURES
0.0,CULTURES
1.0,CULTURES
0.0,CULTURES
0.0,CLAP
1.0,THEIR
0.0,THEIR
0.0,HANDS
0.0,TO
0.0,SHOW
1.0,THAT
0.0,THAT
0.0,LIKE
0.0,OR
0.0,ENJOY
0.0,SUCH
0.0,AS
1.0,PERFORMANCE
0.0,PERFORMANCE
1.0,PERFORMANCE
0.0,PERFORMANCE
0.0,IN
1.0,THE
0.0,THE
0.0,THEATER
0.0,A
0.0,CONCERT
0.0,OR
0.0,A
0.0,SPORTS
1.0,SPORTS
0.0,SPORTS
0.0,EVENT
0.0,IN
0.0,SOME
0.0,COUNTRIES
1.0,IT
0.0,IT
0.0,IS
0.0,EVEN
0.0,COMMON
1.0,COMMON
0.0,FOR
1.0,THE
0.0,THE
0.0,PERFORMER
0.0,TO
0.0,CLAP
0.0,ALONG
1.0,ALONG
0.0,WITH
1.0,WITH
1.0,THE
0.0,THE
0.0,FANS
0.0,HOWEVER
1.0,THE
0.0,THE
0.0,MEANING
1.0,MEANING
0.0,MEANING
0.0,OF
0.0,CLAPPING
0.0,HAS
0.0,CHANGED
1.0,CHANGED
0.0,OVER
0.0,TIME
0.0,A
0.0,LONG
1.0,LONG
0.0,LONG
0.0,TIME
0.0,AGO
0.0,CLAPPING
0.0,MEANT
0.0,SOMETHING
0.0,VERY
0.0,DIFFERENT
1.0,THAN
0.0,THAN
0.0,IT
0.0,DOES
0.0,TODAY
0.0,IN
0.0,DAYS
0.0,WHEN
1.0,THE
0.0,THE
1.0,AUDIENCE
0.0,AUDIENCE
1.0,AUDIENCE
0.0,AUDIENCE
0.0,DID
0.0,NOT
0.0,LIKE
1.0,PERFORMANCE
0.0,PERFORMANCE
1.0,PERFORMANCE
0.0,PERFORMANCE
1.0,THEY
0.0,THEY
0.0,CLAPPED
0.0,AND
0.0,MADE
0.0,OTHER
0.0,NOISES
0.0,TO
0.0,SHOW
1.0,THEIR
0.0,THEIR
0.0,DISAPPROVAL
1.0,DISAPPROVAL
0.0,WHY
0.0,DO
0.0,PEOPLE
0.0,CLAP
1.0,THEIR
0.0,THEIR
0.0,HANDS
0.0,CULTURES
1.0,CULTURES
0.0,CULTURES
0.0,PEOPLE
0.0,CLAP
1.0,THEIR
0.0,THEIR
0.0,HANDS
1.0,THEY
0.0,THEY
0.0,LIKE
0.0,OR
0.0,ENJOY
0.0,SOMETHING
0.0,SUCH
0.0,PERFORMANCE
0.0,IN
1.0,THE
0.0,THE
0.0,A
0.0,CONCERT
0.0,OR
0.0,A
0.0,SPORTS
0.0,EVENT
0.0,IN
0.0,SOME
0.0,IT
0.0,EVEN
1.0,EVEN
0.0,COMMON
1.0,COMMON
0.0,FOR
0.0,THE
0.0,PERFORMER
0.0,TO
0.0,CLAP
0.0,ALONG
0.0,WITH
1.0,THE
0.0,THE
0.0,FANS
0.0,HOWEVER
0.0,THE
0.0,MEANING
0.0,OF
0.0,CLAPPING
0.0,HAS
0.0,CHANGED
1.0,CHANGED
0.0,CHANGED
0.0,OVER
0.0,TIME
0.0,A
0.0,LONG
0.0,TIME
0.0,AGO
0.0,CLAPPING
0.0,MEANT
0.0,SOMETHING
1.0,SOMETHING
0.0,SOMETHING
0.0,VERY
0.0,IT
0.0,DOES
0.0,TODAY
0.0,IN
1.0,THOSE
0.0,THOSE
0.0,DAYS
0.0,WHEN
1.0,AUDIENCE
0.0,AUDIENCE
0.0,DID
0.0,NOT
0.0,A
0.0,PERFORMANCE
1.0,PERFORMANCE
0.0,PERFORMANCE
1.0,PERFORMANCE
0.0,PERFORMANCE
1.0,THEY
0.0,THEY
0.0,CLAPPED
0.0,AND
1.0,AND
0.0,MADE
0.0,OTHER
1.0,OTHER
0.0,OTHER
0.0,NOISE
1.0,THEIR
0.0,THEIR
0.0,DISAPPROVAL
1.0,DISAPPROVAL
0.0,DISAPPROVAL
1.0,DISAPPROVAL
0.0,WHY
0.0,DO
0.0,PEOPLE
1.0,PEOPLE
0.0,CLAP
0.0,THEIR
0.0,HANDS
0.0,IN
0.0,MOST
0.0,CULTURES
0.0,PEOPLE
1.0,PEOPLE
0.0,CLAP
0.0,THEIR
0.0,HANDS
0.0,TO
0.0,SHOW
0.0,THAT
0.0,THEY
0.0,LIKE
0.0,OR
0.0,SOMETHING
0.0,SUCH
0.0,PERFORMANCE
0.0,IN
0.0,THE
0.0,A
0.0,CONCERT
0.0,OR
0.0,A
0.0,SPORTS
0.0,EVENT
0.0,IN
0.0,SOME
0.0,COUNTRIES
1.0,COUNTRIES
0.0,COUNTRIES
0.0,IT
0.0,IS
1.0,EVEN
0.0,EVEN
0.0,COMMON
0.0,THE
0.0,PERFORMER
0.0,TO
0.0,CLAP
0.0,ALONG
0.0,WITH
0.0,THE
0.0,FANS
1.0,THE
0.0,THE
0.0,MEANING
0.0,OF
0.0,CLAPPING
0.0,HAS
0.0,CHANGED
1.0,CHANGED
0.0,OVER
0.0,TIME
0.0,A
0.0,LONG
0.0,TIME
0.0,AGO
0.0,CLAPPING
0.0,MEANT
0.0,SOMETHING
0.0,VERY
0.0,DIFFERENT
0.0,THAN
0.0,IT
0.0,DOES
0.0,TODAY
0.0,IN
1.0,THOSE
0.0,THOSE
0.0,DAYS
0.0,WHEN
0.0,THE
0.0,AUDIENCE
0.0,DID
0.0,NOT
0.0,LIKE
0.0,A
0.0,PERFORMANCE
1.0,PERFORMANCE
0.0,PERFORMANCE
1.0,THEY
0.0,THEY
0.0,CLAPPED
0.0,MADE
1.0,OTHER
0.0,OTHER
0.0,NOISES
1.0,NOISES
0.0,TO
0.0,SHOW
1.0,THEIR
0.0,THEIR
0.0,DISAPPROVAL
1.0,DISAPPROVAL
0.0,DO
0.0,PEOPLE
1.0,PEOPLE
0.0,DO
0.0,PEOPLE
0.0,CLAP
0.0,THEIR
0.0,HANDS
0.0,IN
0.0,MOST
1.0,MOST
0.0,CULTURES
1.0,CULTURES
0.0,CULTURES
0.0,PEOPLE
0.0,CLAP
0.0,THEIR
0.0,HANDS
0.0,TO
0.0,THAT
0.0,THEY
0.0,LIKE
0.0,OR
0.0,ENJOY
0.0,SOMETHING
0.0,SUCH
0.0,AS
0.0,A
0.0,PERFORMANCE
0.0,THE
1.0,THEATER
0.0,THEATER
0.0,A
0.0,CONCERT
0.0,OR
0.0,A
0.0,SPORTS
0.0,EVENT
0.0,IN
0.0,SOME
0.0,COUNTRY
1.0,IT
0.0,IT
0.0,IS
0.0,EVEN
0.0,COMMON
0.0,FOR
0.0,THE
0.0,PERFORMER
1.0,PERFORMER
0.0,TO
0.0,CLAP
1.0,CLAP
0.0,CLAP
0.0,ALONG
0.0,WITH
1.0,THE
0.0,FANS
0.0,HOWEVER
0.0,THE
0.0,MEANING
0.0,OF
0.0,CLAPPING
0.0,HAS
0.0,CHANGED
1.0,CHANGED
0.0,OVER
0.0,TIME
0.0,A
0.0,LONG
0.0,TIME
0.0,AGO
0.0,CLAPPING
0.0,MEANT
0.0,SOMETHING
0.0,VERY
1.0,VERY
0.0,VERY
0.0,DIFFERENT
0.0,THAN
1.0,THAN
0.0,THAN
0.0,IT
0.0,DOES
0.0,TODAY
0.0,IN
0.0,THOSE
0.0,THE
0.0,AUDIENCE
0.0,LIKE
0.0,PERFORMANCE
0.0,THEY
1.0,CLAPPED
0.0,CLAPPED
0.0,AND
0.0,MADE
0.0,OTHER
1.0,OTHER
0.0,OTHER
0.0,NOISES
0.0,TO
0.0,SHOW
0.0,THEIR
0.0,DISAPPROVAL
0.0,DO
0.0,PEOPLE
1.0,PEOPLE
0.0,CLAP
1.0,CLAP
0.0,CLAP
1.0,THEIR
0.0,THEIR
0.0,HANDS
0.0,IN
1.0,IN
0.0,PEOPLE
1.0,PEOPLE
0.0,CLAP
0.0,THEIR
0.0,HANDS
0.0,TO
0.0,SHOW
1.0,THAT
0.0,THAT
1.0,THEY
0.0,THEY
0.0,LIKE
0.0,OR
0.0,ENJOY
0.0,SOMETHING
1.0,SOMETHING
0.0,SOMETHING
0.0,SUCH
0.0,AS
0.0,A
0.0,PERFORMANCE
1.0,PERFORMANCE
0.0,PERFORMANCE
0.0,IN
0.0,THE
0.0,THEATER
0.0,A
0.0,CONCERT
0.0,SPORTS
0.0,EVENT
0.0,IN
0.0,SOME
0.0,COUNTRIES
1.0,COUNTRIES
0.0,COUNTRIES
0.0,IT
0.0,IS
0.0,EVEN
0.0,COMMON
1.0,THE
0.0,THE
0.0,PERFORMER
1.0,PERFORMER
0.0,PERFORMER
1.0,PERFORMER
0.0,TO
0.0,CLAP
0.0,ALONG
0.0,WITH
0.0,THE
0.0,FANS
1.0,FANS
0.0,FANS
1.0,THE
0.0,THE
0.0,MEANING
0.0,OF
0.0,CLAPPING
0.0,HAS
0.0,CHANGED
1.0,CHANGED
0.0,OVER
0.0,TIME
0.0,A
0.0,LONG
0.0,TIME
0.0,CLAPPING
0.0,SOMETHING
1.0,SOMETHING
0.0,SOMETHING
0.0,VERY
0.0,DIFFERENT
1.0,THAN
0.0,THAN
0.0,IT
0.0,DOES
0.0,TODAY
0.0,IN
0.0,THOSE
0.0,DAY
0.0,THE
0.0,AUDIENCE
0.0,DID
0.0,NOT
0.0,LIKE
0.0,A
0.0,PERFORMANCE
1.0,PERFORMANCE
0.0,PERFORMANCE
0.0,THEY
0.0,CLAPPED
1.0,CLAPPED
0.0,AND
0.0,MADE
0.0,OTHER
0.0,NOISES
0.0,SHOW
1.0,THEIR
0.0,THEIR
1.0,THEIR
0.0,DISAPPROVAL
1.0,DISAPPROVAL
0.0,DISAPPROVAL
1.0,DISAPPROVAL
0.0,DISAPPROVAL
1.0,DISAPPROVAL
0.0,CLAPPING
0.0,WHY
0.0,DO
0.0,PEOPLE
1.0,PEOPLE
0.0,PEOPLE
0.0,CLAP
1.0,THEIR
0.0,THEIR
0.0,HANDS
0.0,IN
0.0,MOST
0.0,CULTURES
1.0,CULTURES
0.0,CULTURES
0.0,PEOPLE
1.0,PEOPLE
0.0,CLAP
1.0,CLAP
1.0,THEIR
0.0,THEIR
0.0,HANDS
0.0,TO
0.0,SHOW
1.0,THAT
0.0,THAT
0.0,THEY
0.0,LIKE
0.0,OR
0.0,ENJOY
0.0,SOMETHING
0.0,SUCH
0.0,AS
0.0,A
0.0,PERFORMANCE
0.0,IN
0.0,THE
1.0,THEATER
0.0,THEATER
0.0,A
0.0,CONCERT
0.0,OR
0.0,A
0.0,SPORTS
0.0,EVENT
0.0,IN
0.0,SOME
0.0,COUNTRIES
1.0,COUNTRIES
0.0,COUNTRIES
0.0,IT
0.0,IS
0.0,COMMON
0.0,FOR
0.0,THE
0.0,PERFORMER
0.0,TO
0.0,CLAP
0.0,ALONG
1.0,ALONG
0.0,ALONG
0.0,WITH
0.0,THE
0.0,FANS
0.0,HOWEVER
0.0,THE
0.0,OF
0.0,CLAPPING
0.0,HAS
0.0,CHANGED
1.0,CHANGED
0.0,CHANGED
0.0,OVER
0.0,TIME
0.0,A
0.0,LONG
0.0,TIME
0.0,AGO
0.0,CLAPPING
1.0,CLAPPING
0.0,CLAPPING
0.0,VERY
0.0,DIFFERENT
0.0,THAN
0.0,IT
0.0,DOES
1.0,DOES
0.0,TODAY
0.0,IN
0.0,THOSE
1.0,THOSE
0.0,DAYS
1.0,DAYS
0.0,WHEN
0.0,THE
0.0,AUDIENCE
0.0,DID
0.0,NOT
0.0,LIKE
0.0,A
0.0,PERFORMANCE
0.0,THEY
0.0,CLAPPED
0.0,AND
0.0,MADE
0.0,OTHER
0.0,NOISES
0.0,TO
0.0,SHOW
0.0,THEIR
0.0,DISAPPROVAL
1.0,DISAPPROVAL
0.0,DISAPPROVAL
1.0,DISAPPROVAL
0.0,WHY
0.0,DO
0.0,PEOPLE
1.0,PEOPLE
0.0,CLAP
0.0,THEIR
0.0,HANDS
0.0,IN
0.0,MOST
0.0,CULTURES
1.0,CULTURES
0.0,CULTURES
0.0,PEOPLE
1.0,PEOPLE
0.0,CLAP
0.0,THEIR
0.0,HANDS
0.0,TO
0.0,THAT
0.0,THEY
0.0,LIKE
0.0,OR
0.0,ENJOY
0.0,SOMETHING
0.0,SUCH
0.0,AS
0.0,A
0.0,PERFORMANCE
1.0,PERFORMANCE
0.0,PERFORMANCE
0.0,IN
0.0,THE
0.0,THEATER
0.0,A
0.0,CONCERT
0.0,OR
0.0,A
0.0,SPORTS
0.0,EVENT
0.0,IN
0.0,SOME
0.0,COUNTRIES
0.0,IT
0.0,IS
0.0,EVEN
0.0,COMMON
0.0,FOR
0.0,THE
0.0,PERFORMER
0.0,TO
0.0,CLAP
0.0,ALONG
0.0,WITH
0.0,THE
0.0,FANS
0.0,HOWEVER
0.0,THE
0.0,MEANING
0.0,OF
0.0,CLAPPING
0.0,HAS
1.0,HAS
0.0,CHANGED
1.0,CHANGED
0.0,CHANGED
0.0,OVER
0.0,TIME
0.0,A
0.0,LONG
0.0,TIME
0.0,AGO
0.0,CLAPPING
0.0,SOMETHING
1.0,VERY
0.0,VERY
0.0,DIFFERENT
0.0,THAN
0.0,IT
0.0,DOES
0.0,IN
0.0,THOSE
0.0,WHEN
0.0,THE
0.0,AUDIENCE
0.0,DID
0.0,NOT
0.0,LIKE
0.0,A
0.0,PERFORMANCE
1.0,PERFORMANCE
0.0,PERFORMANCE
0.0,THEY
0.0,CLAPPED
0.0,AND
0.0,MADE
0.0,OTHER
0.0,NOISES
0.0,TO
0.0,THEIR
0.0,DISAPPROVAL
1.0,DISAPPROVAL
0.0,DISAPPROVAL
0.0,WHY
0.0,DO
0.0,PEOPLE
0.0,CLAP
0.0,THEIR
0.0,HANDS
0.0,IN
0.0,MOST
0.0,CULTURES
1.0,CULTURES
0.0,CULTURES
0.0,PEOPLE
0.0,CLAP
0.0,THEIR
0.0,HANDS
0.0,TO
0.0,SHOW
0.0,THAT
0.0,THEY
0.0,LIKE
0.0,OR
0.0,ENJOY
0.0,SOMETHING
0.0,SUCH
0.0,AS
0.0,PERFORMANCE
0.0,THE
0.0,THEATER
0.0,A
0.0,CONCERT
0.0,OR
0.0,A
0.0,SPORTS
1.0,SPORTS
0.0,SPORTS
0.0,EVENT
0.0,IN
0.0,SOME
0.0,COUNTRIES
0.0,IT
0.0,IS
0.0,EVEN
0.0,COMMON
0.0,FOR
0.0,THE
0.0,PERFORMER
0.0,TO
0.0,CLAP
0.0,ALONG
0.0,WITH
0.0,THE
0.0,FANS
0.0,HOWEVER
0.0,THE
0.0,MEANING
0.0,OF
0.0,CLAPPING
0.0,HAS
0.0,CHANGED
1.0,CHANGED
0.0,CHANGED
0.0,OVER
0.0,TIME
1.0,TIME
0.0,TIME
0.0,A
0.0,LONG
0.0,TIME
0.0,AGO
0.0,CLAPPING
0.0,MEANT
0.0,SOMETHING
0.0,VERY
0.0,DIFFERENT
0.0,THAN
0.0,IT
0.0,DOES
0.0,TODAY
0.0,IN
0.0,THOSE
0.0,DAYS
1.0,DAYS
0.0,WHEN
0.0,THE
0.0,AUDIENCE
0.0,DIDN_T
0.0,LIKE
0.0,A
0.0,PERFORMANCE
0.0,THEY
0.0,CLAPPED
0.0,AND
0.0,MADE
0.0,NOISES
0.0,TO
0.0,SHOW
0.0,THEIR
0.0,DISAPPROVAL
0.0,DO
0.0,PEOPLE
0.0,CLAP
0.0,THEIR
0.0,HANDS
1.0,HANDS
0.0,HANDS
0.0,IN
0.0,MOST
0.0,CULTURES
1.0,CULTURES
0.0,CULTURES
0.0,PEOPLE
0.0,CLAP
0.0,THEIR
0.0,HANDS
0.0,SHOW
0.0,THAT
0.0,THEY
0.0,LIKE
0.0,OR
0.0,ENJOY
0.0,SOMETHING
0.0,SUCH
0.0,AS
0.0,A
0.0,PERFORMANCE
0.0,IN
0.0,THE
0.0,THEATER
0.0,CONCERT
0.0,A
0.0,SPORTS
0.0,EVENT
0.0,IN
0.0,SOME
0.0,COUNTRIES
0.0,IT
0.0,IS
0.0,EVEN
0.0,COMMON
0.0,FOR
1.0,THE
0.0,THE
0.0,PERFORMER
1.0,PERFORMER
0.0,CLAP
0.0,ALONG
0.0,WITH
1.0,THE
0.0,THE
1.0,FANS
0.0,FANS
0.0,HOWEVER
1.0,THE
0.0,MEANING
0.0,OF
0.0,CLAPPING
0.0,HAS
0.0,CHANGED
1.0,CHANGED
0.0,CHANGED
0.0,OVER
0.0,TIME
0.0,LONG
1.0,LONG
0.0,TIME
0.0,AGO
0.0,CLAPPING
0.0,MEANT
0.0,SOMETHING
0.0,VERY
0.0,DIFFERENT
1.0,DIFFERENT
0.0,DIFFERENT
0.0,THAN
0.0,IT
0.0,DOES
0.0,IN
0.0,THOSE
0.0,DAYS
0.0,WHEN
0.0,THE
0.0,AUDIENCE
1.0,AUDIENCE
0.0,AUDIENCE
1.0,AUDIENCE
0.0,AUDIENCE
0.0,DID
0.0,NOT
0.0,LIKE
0.0,A
0.0,PERFORMANCE
0.0,THEY
0.0,CLAPPED
0.0,AND
0.0,MADE
0.0,OTHER
0.0,NOISE
0.0,TO
0.0,SHOW
0.0,THEIR
0.0,DISAPPROVAL
1.0,DISAPPROVAL
0.0,DISAPPROVAL
1.0,DISAPPROVAL
0.0,DISAPPROVAL
0.0,WHY
0.0,DO
0.0,PEOPLE
0.0,CLAP
1.0,CLAP
0.0,THEIR
0.0,HANDS
1.0,HANDS
0.0,HANDS
0.0,IN
0.0,MOST
0.0,CULTURE
1.0,CULTURE
0.0,CULTURE
0.0,PEOPLE
0.0,CLAP
1.0,CLAP
0.0,THEIR
0.0,HANDS
0.0,TO
0.0,SHOW
1.0,THEY
0.0,THEY
0.0,LIKE
0.0,ENJOY
0.0,SOMETHING
1.0,SOMETHING
0.0,SOMETHING
0.0,SUCH
0.0,AS
0.0,PERFORMANCE
1.0,PERFORMANCE
0.0,PERFORMANCE
0.0,IN
0.0,THEATER
0.0,A
0.0,CONCERT
0.0,OR
0.0,A
0.0,SPORTS
0.0,EVENT
0.0,IN
0.0,SOME
0.0,COUNTRIES
0.0,IT
0.0,IS
0.0,EVEN
0.0,COMMON
0.0,FOR
0.0,THE
0.0,PERFORMER
0.0,TO
0.0,CLAP
0.0,ALONG
0.0,WITH
0.0,THE
0.0,FANS
0.0,HOWEVER
0.0,THE
0.0,MEANING
0.0,OF
0.0,CLAPPING
0.0,HAS
0.0,CHANGED
0.0,OVER
0.0,TIME
1.0,TIME
0.0,A
0.0,LONG
0.0,TIME
0.0,AGO
0.0,CLAPPING
0.0,MEANS
0.0,SOMETHING
0.0,VERY
0.0,THAN
1.0,THAN
0.0,IT
0.0,DOES
0.0,TODAY
0.0,IN
0.0,THOSE
0.0,DAY
0.0,WHEN
1.0,THE
0.0,THE
0.0,AUDIENCE
1.0,AUDIENCE
0.0,AUDIENCE
0.0,DID
0.0,NOT
0.0,LIKE
0.0,A
0.0,PERFORMANCE
1.0,PERFORMANCE
0.0,PERFORMANCE
0.0,THEY
0.0,CLAPPED
1.0,CLAPPED
0.0,AND
0.0,MADE
0.0,OTHER
1.0,NOISE
0.0,NOISE
0.0,TO
0.0,SHOW
0.0,THEIR
0.0,DISAPPROVAL
1.0,DISAPPROVAL
0.0,DISAPPROVAL
1.0,DISAPPROVAL
0.0,DISAPPROVAL
0.0,WHY
0.0,DO
0.0,PEOPLE
0.0,CLAP
0.0,THEIR
0.0,HANDS
0.0,IN
0.0,MOST
1.0,MOST
0.0,PEOPLE
0.0,CLAP
0.0,THEIR
0.0,HANDS
0.0,TO
0.0,SHOW
0.0,THAT
0.0,THEY
0.0,LIKE
0.0,OR
0.0,ENJOY
0.0,SOMETHING
0.0,SUCH
0.0,AS
0.0,PERFORMANCE
0.0,THE
0.0,A
0.0,CONCERT
0.0,OR
0.0,A
0.0,SPORTS
0.0,EVENT
0.0,IN
0.0,SOME
0.0,COUNTRIES
0.0,IT
0.0,IS
0.0,EVEN
0.0,COMMON
0.0,FOR
0.0,THE
0.0,PERFORMER
1.0,PERFORMER
0.0,CLAP
0.0,ALONG
0.0,WITH
0.0,FANS
0.0,HOWEVER
0.0,THE
