phone,spkid,error,word
N,0001000000002136-VE655156,1.0,FANS
Z,0001000000002136-VE655156,0.0,FANS
DH,0001000000002136-VE655156,1.0,THE
AH,0001000000002136-VE655156,0.0,THE
M,0001000000002136-VE655156,0.0,MEANING
IY,0001000000002136-VE655156,0.0,MEANING
N,0001000000002136-VE655156,0.0,MEANING
AH,0001000000002136-VE655156,0.0,MEANING
NG,0001000000002136-VE655156,0.0,MEANING
AH,0001000000002136-VE655156,0.0,OF
V,0001000000002136-VE655156,0.0,OF
K,0001000000002136-VE655156,0.0,CLAPPING
L,0001000000002136-VE655156,0.0,CLAPPING
AE,0001000000002136-VE655156,0.0,CLAPPING
P,0001000000002136-VE655156,0.0,CLAPPING
AH,0001000000002136-VE655156,0.0,CLAPPING
NG,0001000000002136-VE655156,0.0,CLAPPING
HH,0001000000002136-VE655156,0.0,HAS
AE,0001000000002136-VE655156,0.0,HAS
Z,0001000000002136-VE655156,0.0,HAS
CH,0001000000002136-VE655156,0.0,CHANGED
EY,0001000000002136-VE655156,0.0,CHANGED
N,0001000000002136-VE655156,0.0,CHANGED
JH,0001000000002136-VE655156,0.0,CHANGED
D,0001000000002136-VE655156,1.0,CHANGED
OW,0001000000002136-VE655156,0.0,OVER
V,0001000000002136-VE655156,0.0,OVER
ER,0001000000002136-VE655156,0.0,OVER
T,0001000000002136-VE655156,0.0,TIME
AY,0001000000002136-VE655156,0.0,TIME
M,0001000000002136-VE655156,0.0,TIME
AH,0001000000002136-VE655156,0.0,A
L,0001000000002136-VE655156,0.0,LONG
AO,0001000000002136-VE655156,0.0,LONG
NG,0001000000002136-VE655156,0.0,LONG
T,0001000000002136-VE655156,0.0,TIME
AY,0001000000002136-VE655156,0.0,TIME
M,0001000000002136-VE655156,0.0,TIME
K,0001000000002136-VE655156,0.0,CLAPPING
L,0001000000002136-VE655156,0.0,CLAPPING
AE,0001000000002136-VE655156,0.0,CLAPPING
P,0001000000002136-VE655156,0.0,CLAPPING
AH,0001000000002136-VE655156,0.0,CLAPPING
NG,0001000000002136-VE655156,0.0,CLAPPING
S,0001000000002136-VE655156,0.0,SOMETHING
AH,0001000000002136-VE655156,0.0,SOMETHING
M,0001000000002136-VE655156,0.0,SOMETHING
TH,0001000000002136-VE655156,1.0,SOMETHING
AH,0001000000002136-VE655156,0.0,SOMETHING
NG,0001000000002136-VE655156,0.0,SOMETHING
V,0001000000002136-VE655156,0.0,VERY
EH,0001000000002136-VE655156,0.0,VERY
R,0001000000002136-VE655156,0.0,VERY
IY,0001000000002136-VE655156,0.0,VERY
D,0001000000002136-VE655156,0.0,DIFFERENT
IH,0001000000002136-VE655156,0.0,DIFFERENT
F,0001000000002136-VE655156,0.0,DIFFERENT
R,0001000000002136-VE655156,0.0,DIFFERENT
AH,0001000000002136-VE655156,0.0,DIFFERENT
N,0001000000002136-VE655156,0.0,DIFFERENT
T,0001000000002136-VE655156,0.0,DIFFERENT
DH,0001000000002136-VE655156,1.0,THAN
AE,0001000000002136-VE655156,0.0,THAN
N,0001000000002136-VE655156,0.0,THAN
IH,0001000000002136-VE655156,0.0,IT
T,0001000000002136-VE655156,0.0,IT
D,0001000000002136-VE655156,0.0,DOES
AH,0001000000002136-VE655156,0.0,DOES
Z,0001000000002136-VE655156,0.0,DOES
T,0001000000002136-VE655156,0.0,TODAY
AH,0001000000002136-VE655156,0.0,TODAY
D,0001000000002136-VE655156,0.0,TODAY
EY,0001000000002136-VE655156,0.0,TODAY
IH,0001000000002136-VE655156,0.0,IN
N,0001000000002136-VE655156,0.0,IN
DH,0001000000002136-VE655156,0.0,THOSE
OW,0001000000002136-VE655156,0.0,THOSE
Z,0001000000002136-VE655156,0.0,THOSE
D,0001000000002136-VE655156,0.0,DAY
EY,0001000000002136-VE655156,0.0,DAY
DH,0001000000002136-VE655156,0.0,THE
AH,0001000000002136-VE655156,0.0,THE
AA,0001000000002136-VE655156,0.0,AUDIENCE
IY,0001000000002136-VE655156,0.0,AUDIENCE
AH,0001000000002136-VE655156,0.0,AUDIENCE
N,0001000000002136-VE655156,0.0,AUDIENCE
S,0001000000002136-VE655156,0.0,AUDIENCE
D,0001000000002136-VE655156,0.0,DID
IH,0001000000002136-VE655156,0.0,DID
D,0001000000002136-VE655156,0.0,DID
N,0001000000002136-VE655156,0.0,NOT
AA,0001000000002136-VE655156,0.0,NOT
T,0001000000002136-VE655156,0.0,NOT
L,0001000000002136-VE655156,0.0,LIKE
AY,0001000000002136-VE655156,0.0,LIKE
K,0001000000002136-VE655156,0.0,LIKE
AH,0001000000002136-VE655156,0.0,A
P,0001000000002136-VE655156,0.0,PERFORMANCE
ER,0001000000002136-VE655156,0.0,PERFORMANCE
F,0001000000002136-VE655156,0.0,PERFORMANCE
AO,0001000000002136-VE655156,1.0,PERFORMANCE
R,0001000000002136-VE655156,1.0,PERFORMANCE
M,0001000000002136-VE655156,0.0,PERFORMANCE
AH,0001000000002136-VE655156,0.0,PERFORMANCE
N,0001000000002136-VE655156,0.0,PERFORMANCE
S,0001000000002136-VE655156,0.0,PERFORMANCE
DH,0001000000002136-VE655156,0.0,THEY
EY,0001000000002136-VE655156,0.0,THEY
K,0001000000002136-VE655156,0.0,CLAPPED
L,0001000000002136-VE655156,0.0,CLAPPED
AE,0001000000002136-VE655156,0.0,CLAPPED
P,0001000000002136-VE655156,0.0,CLAPPED
T,0001000000002136-VE655156,1.0,CLAPPED
AE,0001000000002136-VE655156,0.0,AND
N,0001000000002136-VE655156,0.0,AND
D,0001000000002136-VE655156,0.0,AND
M,0001000000002136-VE655156,0.0,MADE
EY,0001000000002136-VE655156,0.0,MADE
D,0001000000002136-VE655156,0.0,MADE
AH,0001000000002136-VE655156,0.0,OTHER
DH,0001000000002136-VE655156,0.0,OTHER
ER,0001000000002136-VE655156,0.0,OTHER
N,0001000000002136-VE655156,0.0,NOISES
OY,0001000000002136-VE655156,0.0,NOISES
Z,0001000000002136-VE655156,0.0,NOISES
AH,0001000000002136-VE655156,0.0,NOISES
Z,0001000000002136-VE655156,0.0,NOISES
SH,0001000000002136-VE655156,0.0,SHOW
OW,0001000000002136-VE655156,0.0,SHOW
DH,0001000000002136-VE655156,1.0,THEIR
EH,0001000000002136-VE655156,0.0,THEIR
R,0001000000002136-VE655156,1.0,THEIR
D,0001000000002136-VE655156,0.0,DISAPPROVAL
AH,0001000000002136-VE655156,0.0,DISAPPROVAL
S,0001000000002136-VE655156,0.0,DISAPPROVAL
AH,0001000000002136-VE655156,1.0,DISAPPROVAL
P,0001000000002136-VE655156,0.0,DISAPPROVAL
R,0001000000002136-VE655156,1.0,DISAPPROVAL
UW,0001000000002136-VE655156,1.0,DISAPPROVAL
V,0001000000002136-VE655156,1.0,DISAPPROVAL
AH,0001000000002136-VE655156,0.0,DISAPPROVAL
L,0001000000002136-VE655156,1.0,DISAPPROVAL
K,0001000000002170-VE655156,0.0,CLAPPING
L,0001000000002170-VE655156,0.0,CLAPPING
AE,0001000000002170-VE655156,0.0,CLAPPING
P,0001000000002170-VE655156,0.0,CLAPPING
AH,0001000000002170-VE655156,0.0,CLAPPING
NG,0001000000002170-VE655156,0.0,CLAPPING
W,0001000000002170-VE655156,0.0,WHY
AY,0001000000002170-VE655156,0.0,WHY
D,0001000000002170-VE655156,0.0,DO
UW,0001000000002170-VE655156,0.0,DO
P,0001000000002170-VE655156,0.0,PEOPLE
IY,0001000000002170-VE655156,1.0,PEOPLE
P,0001000000002170-VE655156,0.0,PEOPLE
AH,0001000000002170-VE655156,0.0,PEOPLE
L,0001000000002170-VE655156,0.0,PEOPLE
K,0001000000002170-VE655156,0.0,CLAP
L,0001000000002170-VE655156,0.0,CLAP
AE,0001000000002170-VE655156,0.0,CLAP
P,0001000000002170-VE655156,0.0,CLAP
DH,0001000000002170-VE655156,1.0,THEIR
EH,0001000000002170-VE655156,0.0,THEIR
R,0001000000002170-VE655156,0.0,THEIR
HH,0001000000002170-VE655156,0.0,HANDS
AE,0001000000002170-VE655156,0.0,HANDS
N,0001000000002170-VE655156,0.0,HANDS
D,0001000000002170-VE655156,0.0,HANDS
Z,0001000000002170-VE655156,0.0,HANDS
IH,0001000000002170-VE655156,0.0,IN
N,0001000000002170-VE655156,0.0,IN
M,0001000000002170-VE655156,0.0,MOST
OW,0001000000002170-VE655156,0.0,MOST
S,0001000000002170-VE655156,0.0,MOST
T,0001000000002170-VE655156,0.0,MOST
K,0001000000002170-VE655156,0.0,CULTURES
AH,0001000000002170-VE655156,1.0,CULTURES
L,0001000000002170-VE655156,0.0,CULTURES
CH,0001000000002170-VE655156,0.0,CULTURES
ER,0001000000002170-VE655156,0.0,CULTURES
Z,0001000000002170-VE655156,0.0,CULTURES
P,0001000000002170-VE655156,0.0,PEOPLE
IY,0001000000002170-VE655156,0.0,PEOPLE
P,0001000000002170-VE655156,0.0,PEOPLE
AH,0001000000002170-VE655156,0.0,PEOPLE
L,0001000000002170-VE655156,1.0,PEOPLE
K,0001000000002170-VE655156,0.0,CLAP
L,0001000000002170-VE655156,0.0,CLAP
AE,0001000000002170-VE655156,0.0,CLAP
P,0001000000002170-VE655156,1.0,CLAP
DH,0001000000002170-VE655156,1.0,THEIR
EH,0001000000002170-VE655156,0.0,THEIR
R,0001000000002170-VE655156,0.0,THEIR
HH,0001000000002170-VE655156,0.0,HANDS
AE,0001000000002170-VE655156,0.0,HANDS
N,0001000000002170-VE655156,0.0,HANDS
D,0001000000002170-VE655156,0.0,HANDS
Z,0001000000002170-VE655156,0.0,HANDS
T,0001000000002170-VE655156,0.0,TO
UW,0001000000002170-VE655156,0.0,TO
SH,0001000000002170-VE655156,0.0,SHOW
OW,0001000000002170-VE655156,0.0,SHOW
DH,0001000000002170-VE655156,1.0,THAT
AH,0001000000002170-VE655156,0.0,THAT
T,0001000000002170-VE655156,0.0,THAT
DH,0001000000002170-VE655156,0.0,THEY
EY,0001000000002170-VE655156,0.0,THEY
L,0001000000002170-VE655156,0.0,LIKE
AY,0001000000002170-VE655156,0.0,LIKE
K,0001000000002170-VE655156,0.0,LIKE
AO,0001000000002170-VE655156,0.0,OR
R,0001000000002170-VE655156,0.0,OR
AH,0001000000002170-VE655156,0.0,ENJOY
N,0001000000002170-VE655156,0.0,ENJOY
JH,0001000000002170-VE655156,0.0,ENJOY
OY,0001000000002170-VE655156,0.0,ENJOY
S,0001000000002170-VE655156,0.0,SOMETHING
AH,0001000000002170-VE655156,0.0,SOMETHING
M,0001000000002170-VE655156,0.0,SOMETHING
TH,0001000000002170-VE655156,0.0,SOMETHING
AH,0001000000002170-VE655156,0.0,SOMETHING
NG,0001000000002170-VE655156,0.0,SOMETHING
S,0001000000002170-VE655156,0.0,SUCH
AH,0001000000002170-VE655156,0.0,SUCH
CH,0001000000002170-VE655156,0.0,SUCH
EH,0001000000002170-VE655156,0.0,AS
Z,0001000000002170-VE655156,0.0,AS
AH,0001000000002170-VE655156,0.0,A
P,0001000000002170-VE655156,0.0,PERFORMANCE
ER,0001000000002170-VE655156,0.0,PERFORMANCE
F,0001000000002170-VE655156,0.0,PERFORMANCE
AO,0001000000002170-VE655156,0.0,PERFORMANCE
R,0001000000002170-VE655156,0.0,PERFORMANCE
M,0001000000002170-VE655156,0.0,PERFORMANCE
AH,0001000000002170-VE655156,0.0,PERFORMANCE
N,0001000000002170-VE655156,0.0,PERFORMANCE
S,0001000000002170-VE655156,0.0,PERFORMANCE
IH,0001000000002170-VE655156,0.0,IN
N,0001000000002170-VE655156,0.0,IN
DH,0001000000002170-VE655156,0.0,THE
AH,0001000000002170-VE655156,0.0,THE
TH,0001000000002170-VE655156,1.0,THEATER
IY,0001000000002170-VE655156,0.0,THEATER
AH,0001000000002170-VE655156,0.0,THEATER
ER,0001000000002170-VE655156,0.0,THEATER
AH,0001000000002170-VE655156,0.0,A
K,0001000000002170-VE655156,0.0,CONCERT
AH,0001000000002170-VE655156,0.0,CONCERT
N,0001000000002170-VE655156,0.0,CONCERT
S,0001000000002170-VE655156,0.0,CONCERT
ER,0001000000002170-VE655156,0.0,CONCERT
T,0001000000002170-VE655156,0.0,CONCERT
AO,0001000000002170-VE655156,0.0,OR
R,0001000000002170-VE655156,0.0,OR
AH,0001000000002170-VE655156,0.0,A
S,0001000000002170-VE655156,0.0,SPORTS
P,0001000000002170-VE655156,0.0,SPORTS
AO,0001000000002170-VE655156,0.0,SPORTS
R,0001000000002170-VE655156,0.0,SPORTS
T,0001000000002170-VE655156,0.0,SPORTS
S,0001000000002170-VE655156,0.0,SPORTS
AH,0001000000002170-VE655156,0.0,EVENT
V,0001000000002170-VE655156,0.0,EVENT
EH,0001000000002170-VE655156,0.0,EVENT
N,0001000000002170-VE655156,0.0,EVENT
T,0001000000002170-VE655156,0.0,EVENT
AH,0001000000002170-VE655156,0.0,IN
N,0001000000002170-VE655156,0.0,IN
S,0001000000002170-VE655156,0.0,SOME
AH,0001000000002170-VE655156,0.0,SOME
M,0001000000002170-VE655156,0.0,SOME
K,0001000000002170-VE655156,0.0,COUNTRIES
AH,0001000000002170-VE655156,0.0,COUNTRIES
N,0001000000002170-VE655156,0.0,COUNTRIES
T,0001000000002170-VE655156,0.0,COUNTRIES
R,0001000000002170-VE655156,0.0,COUNTRIES
IY,0001000000002170-VE655156,1.0,COUNTRIES
Z,0001000000002170-VE655156,0.0,COUNTRIES
IH,0001000000002170-VE655156,0.0,IT
T,0001000000002170-VE655156,0.0,IT
IH,0001000000002170-VE655156,0.0,IS
Z,0001000000002170-VE655156,0.0,IS
K,0001000000002170-VE655156,0.0,COMMON
AA,0001000000002170-VE655156,0.0,COMMON
M,0001000000002170-VE655156,0.0,COMMON
AH,0001000000002170-VE655156,0.0,COMMON
N,0001000000002170-VE655156,0.0,COMMON
F,0001000000002170-VE655156,0.0,FOR
AO,0001000000002170-VE655156,0.0,FOR
R,0001000000002170-VE655156,0.0,FOR
DH,0001000000002170-VE655156,0.0,THE
AH,0001000000002170-VE655156,0.0,THE
P,0001000000002170-VE655156,0.0,PERFORMER
ER,0001000000002170-VE655156,0.0,PERFORMER
F,0001000000002170-VE655156,0.0,PERFORMER
AO,0001000000002170-VE655156,0.0,PERFORMER
R,0001000000002170-VE655156,0.0,PERFORMER
M,0001000000002170-VE655156,0.0,PERFORMER
ER,0001000000002170-VE655156,0.0,PERFORMER
T,0001000000002170-VE655156,0.0,TO
AH,0001000000002170-VE655156,0.0,TO
K,0001000000002170-VE655156,0.0,CLAP
L,0001000000002170-VE655156,0.0,CLAP
AE,0001000000002170-VE655156,0.0,CLAP
P,0001000000002170-VE655156,0.0,CLAP
AH,0001000000002170-VE655156,0.0,ALONG
L,0001000000002170-VE655156,1.0,ALONG
AO,0001000000002170-VE655156,0.0,ALONG
NG,0001000000002170-VE655156,0.0,ALONG
W,0001000000002170-VE655156,0.0,WITH
IH,0001000000002170-VE655156,0.0,WITH
DH,0001000000002170-VE655156,0.0,WITH
DH,0001000000002170-VE655156,0.0,THE
AH,0001000000002170-VE655156,0.0,THE
F,0001000000002170-VE655156,0.0,FANS
AE,0001000000002170-VE655156,0.0,FANS
N,0001000000002170-VE655156,0.0,FANS
Z,0001000000002170-VE655156,0.0,FANS
HH,0001000000002170-VE655156,0.0,HOWEVER
AW,0001000000002170-VE655156,0.0,HOWEVER
EH,0001000000002170-VE655156,0.0,HOWEVER
V,0001000000002170-VE655156,0.0,HOWEVER
ER,0001000000002170-VE655156,0.0,HOWEVER
DH,0001000000002170-VE655156,0.0,THE
AH,0001000000002170-VE655156,0.0,THE
AH,0001000000002170-VE655156,0.0,OF
V,0001000000002170-VE655156,0.0,OF
K,0001000000002170-VE655156,0.0,CLAPPING
L,0001000000002170-VE655156,0.0,CLAPPING
AE,0001000000002170-VE655156,0.0,CLAPPING
P,0001000000002170-VE655156,0.0,CLAPPING
AH,0001000000002170-VE655156,0.0,CLAPPING
NG,0001000000002170-VE655156,0.0,CLAPPING
HH,0001000000002170-VE655156,0.0,HAS
AE,0001000000002170-VE655156,0.0,HAS
Z,0001000000002170-VE655156,0.0,HAS
CH,0001000000002170-VE655156,0.0,CHANGED
EY,0001000000002170-VE655156,0.0,CHANGED
N,0001000000002170-VE655156,0.0,CHANGED
JH,0001000000002170-VE655156,1.0,CHANGED
D,0001000000002170-VE655156,0.0,CHANGED
OW,0001000000002170-VE655156,0.0,OVER
V,0001000000002170-VE655156,0.0,OVER
ER,0001000000002170-VE655156,0.0,OVER
T,0001000000002170-VE655156,0.0,TIME
AY,0001000000002170-VE655156,0.0,TIME
M,0001000000002170-VE655156,0.0,TIME
AH,0001000000002170-VE655156,0.0,A
L,0001000000002170-VE655156,0.0,LONG
AO,0001000000002170-VE655156,0.0,LONG
NG,0001000000002170-VE655156,0.0,LONG
T,0001000000002170-VE655156,0.0,TIME
AY,0001000000002170-VE655156,0.0,TIME
M,0001000000002170-VE655156,0.0,TIME
AH,0001000000002170-VE655156,0.0,AGO
G,0001000000002170-VE655156,0.0,AGO
OW,0001000000002170-VE655156,0.0,AGO
K,0001000000002170-VE655156,0.0,CLAPPING
L,0001000000002170-VE655156,0.0,CLAPPING
AE,0001000000002170-VE655156,0.0,CLAPPING
P,0001000000002170-VE655156,1.0,CLAPPING
AH,0001000000002170-VE655156,0.0,CLAPPING
NG,0001000000002170-VE655156,0.0,CLAPPING
V,0001000000002170-VE655156,0.0,VERY
EH,0001000000002170-VE655156,0.0,VERY
R,0001000000002170-VE655156,0.0,VERY
IY,0001000000002170-VE655156,0.0,VERY
D,0001000000002170-VE655156,0.0,DIFFERENT
IH,0001000000002170-VE655156,0.0,DIFFERENT
F,0001000000002170-VE655156,0.0,DIFFERENT
R,0001000000002170-VE655156,0.0,DIFFERENT
AH,0001000000002170-VE655156,0.0,DIFFERENT
N,0001000000002170-VE655156,0.0,DIFFERENT
T,0001000000002170-VE655156,0.0,DIFFERENT
DH,0001000000002170-VE655156,0.0,THAN
AE,0001000000002170-VE655156,0.0,THAN
N,0001000000002170-VE655156,0.0,THAN
IH,0001000000002170-VE655156,0.0,IT
T,0001000000002170-VE655156,0.0,IT
D,0001000000002170-VE655156,0.0,DOES
AH,0001000000002170-VE655156,0.0,DOES
Z,0001000000002170-VE655156,1.0,DOES
T,0001000000002170-VE655156,0.0,TODAY
AH,0001000000002170-VE655156,0.0,TODAY
D,0001000000002170-VE655156,0.0,TODAY
EY,0001000000002170-VE655156,0.0,TODAY
IH,0001000000002170-VE655156,0.0,IN
N,0001000000002170-VE655156,0.0,IN
DH,0001000000002170-VE655156,0.0,THOSE
OW,0001000000002170-VE655156,0.0,THOSE
Z,0001000000002170-VE655156,1.0,THOSE
D,0001000000002170-VE655156,0.0,DAYS
EY,0001000000002170-VE655156,0.0,DAYS
Z,0001000000002170-VE655156,1.0,DAYS
W,0001000000002170-VE655156,0.0,WHEN
EH,0001000000002170-VE655156,0.0,WHEN
N,0001000000002170-VE655156,0.0,WHEN
DH,0001000000002170-VE655156,0.0,THE
AH,0001000000002170-VE655156,0.0,THE
AO,0001000000002170-VE655156,0.0,AUDIENCE
IY,0001000000002170-VE655156,0.0,AUDIENCE
AH,0001000000002170-VE655156,0.0,AUDIENCE
N,0001000000002170-VE655156,0.0,AUDIENCE
S,0001000000002170-VE655156,0.0,AUDIENCE
D,0001000000002170-VE655156,0.0,DID
IH,0001000000002170-VE655156,0.0,DID
D,0001000000002170-VE655156,0.0,DID
N,0001000000002170-VE655156,0.0,NOT
AA,0001000000002170-VE655156,0.0,NOT
T,0001000000002170-VE655156,0.0,NOT
L,0001000000002170-VE655156,0.0,LIKE
AY,0001000000002170-VE655156,0.0,LIKE
K,0001000000002170-VE655156,0.0,LIKE
AH,0001000000002170-VE655156,0.0,A
P,0001000000002170-VE655156,0.0,PERFORMANCE
ER,0001000000002170-VE655156,0.0,PERFORMANCE
F,0001000000002170-VE655156,0.0,PERFORMANCE
AO,0001000000002170-VE655156,0.0,PERFORMANCE
R,0001000000002170-VE655156,0.0,PERFORMANCE
M,0001000000002170-VE655156,0.0,PERFORMANCE
AH,0001000000002170-VE655156,0.0,PERFORMANCE
N,0001000000002170-VE655156,0.0,PERFORMANCE
S,0001000000002170-VE655156,0.0,PERFORMANCE
DH,0001000000002170-VE655156,0.0,THEY
EY,0001000000002170-VE655156,0.0,THEY
K,0001000000002170-VE655156,0.0,CLAPPED
L,0001000000002170-VE655156,0.0,CLAPPED
AE,0001000000002170-VE655156,0.0,CLAPPED
P,0001000000002170-VE655156,0.0,CLAPPED
T,0001000000002170-VE655156,0.0,CLAPPED
AE,0001000000002170-VE655156,0.0,AND
N,0001000000002170-VE655156,0.0,AND
D,0001000000002170-VE655156,0.0,AND
M,0001000000002170-VE655156,0.0,MADE
EY,0001000000002170-VE655156,0.0,MADE
D,0001000000002170-VE655156,0.0,MADE
AH,0001000000002170-VE655156,0.0,OTHER
DH,0001000000002170-VE655156,0.0,OTHER
ER,0001000000002170-VE655156,0.0,OTHER
N,0001000000002170-VE655156,0.0,NOISES
OY,0001000000002170-VE655156,0.0,NOISES
Z,0001000000002170-VE655156,0.0,NOISES
AH,0001000000002170-VE655156,0.0,NOISES
Z,0001000000002170-VE655156,0.0,NOISES
T,0001000000002170-VE655156,0.0,TO
AH,0001000000002170-VE655156,0.0,TO
SH,0001000000002170-VE655156,0.0,SHOW
OW,0001000000002170-VE655156,0.0,SHOW
DH,0001000000002170-VE655156,0.0,THEIR
EH,0001000000002170-VE655156,0.0,THEIR
R,0001000000002170-VE655156,0.0,THEIR
D,0001000000002170-VE655156,0.0,DISAPPROVAL
AH,0001000000002170-VE655156,0.0,DISAPPROVAL
S,0001000000002170-VE655156,0.0,DISAPPROVAL
AH,0001000000002170-VE655156,0.0,DISAPPROVAL
P,0001000000002170-VE655156,0.0,DISAPPROVAL
R,0001000000002170-VE655156,0.0,DISAPPROVAL
UW,0001000000002170-VE655156,1.0,DISAPPROVAL
V,0001000000002170-VE655156,0.0,DISAPPROVAL
AH,0001000000002170-VE655156,1.0,DISAPPROVAL
L,0001000000002170-VE655156,1.0,DISAPPROVAL
HH,0001000000003009-VE655156,0.0,WHY
W,0001000000003009-VE655156,0.0,WHY
AY,0001000000003009-VE655156,0.0,WHY
D,0001000000003009-VE655156,0.0,DO
UW,0001000000003009-VE655156,0.0,DO
P,0001000000003009-VE655156,0.0,PEOPLE
IY,0001000000003009-VE655156,0.0,PEOPLE
P,0001000000003009-VE655156,0.0,PEOPLE
AH,0001000000003009-VE655156,1.0,PEOPLE
L,0001000000003009-VE655156,1.0,PEOPLE
K,0001000000003009-VE655156,0.0,CLAP
L,0001000000003009-VE655156,0.0,CLAP
AE,0001000000003009-VE655156,0.0,CLAP
P,0001000000003009-VE655156,0.0,CLAP
DH,0001000000003009-VE655156,0.0,THEIR
EH,0001000000003009-VE655156,0.0,THEIR
R,0001000000003009-VE655156,0.0,THEIR
HH,0001000000003009-VE655156,0.0,HANDS
AE,0001000000003009-VE655156,0.0,HANDS
N,0001000000003009-VE655156,0.0,HANDS
D,0001000000003009-VE655156,0.0,HANDS
Z,0001000000003009-VE655156,0.0,HANDS
IH,0001000000003009-VE655156,0.0,IN
N,0001000000003009-VE655156,0.0,IN
M,0001000000003009-VE655156,0.0,MOST
OW,0001000000003009-VE655156,0.0,MOST
S,0001000000003009-VE655156,0.0,MOST
T,0001000000003009-VE655156,0.0,MOST
K,0001000000003009-VE655156,0.0,CULTURES
AH,0001000000003009-VE655156,1.0,CULTURES
L,0001000000003009-VE655156,1.0,CULTURES
CH,0001000000003009-VE655156,0.0,CULTURES
ER,0001000000003009-VE655156,0.0,CULTURES
Z,0001000000003009-VE655156,0.0,CULTURES
P,0001000000003009-VE655156,0.0,PEOPLE
IY,0001000000003009-VE655156,0.0,PEOPLE
P,0001000000003009-VE655156,0.0,PEOPLE
AH,0001000000003009-VE655156,1.0,PEOPLE
L,0001000000003009-VE655156,1.0,PEOPLE
K,0001000000003009-VE655156,0.0,CLAP
L,0001000000003009-VE655156,0.0,CLAP
AE,0001000000003009-VE655156,0.0,CLAP
P,0001000000003009-VE655156,0.0,CLAP
DH,0001000000003009-VE655156,0.0,THEIR
EH,0001000000003009-VE655156,0.0,THEIR
R,0001000000003009-VE655156,0.0,THEIR
HH,0001000000003009-VE655156,0.0,HANDS
AE,0001000000003009-VE655156,0.0,HANDS
N,0001000000003009-VE655156,0.0,HANDS
D,0001000000003009-VE655156,0.0,HANDS
Z,0001000000003009-VE655156,0.0,HANDS
T,0001000000003009-VE655156,0.0,TO
UW,0001000000003009-VE655156,0.0,TO
DH,0001000000003009-VE655156,0.0,THAT
AE,0001000000003009-VE655156,0.0,THAT
T,0001000000003009-VE655156,0.0,THAT
DH,0001000000003009-VE655156,0.0,THEY
EY,0001000000003009-VE655156,0.0,THEY
L,0001000000003009-VE655156,0.0,LIKE
AY,0001000000003009-VE655156,0.0,LIKE
K,0001000000003009-VE655156,0.0,LIKE
AO,0001000000003009-VE655156,0.0,OR
R,0001000000003009-VE655156,0.0,OR
AH,0001000000003009-VE655156,0.0,ENJOY
N,0001000000003009-VE655156,0.0,ENJOY
JH,0001000000003009-VE655156,0.0,ENJOY
OY,0001000000003009-VE655156,0.0,ENJOY
S,0001000000003009-VE655156,0.0,SOMETHING
AH,0001000000003009-VE655156,0.0,SOMETHING
M,0001000000003009-VE655156,0.0,SOMETHING
TH,0001000000003009-VE655156,0.0,SOMETHING
AH,0001000000003009-VE655156,0.0,SOMETHING
NG,0001000000003009-VE655156,0.0,SOMETHING
S,0001000000003009-VE655156,0.0,SUCH
AH,0001000000003009-VE655156,0.0,SUCH
CH,0001000000003009-VE655156,0.0,SUCH
EH,0001000000003009-VE655156,0.0,AS
Z,0001000000003009-VE655156,0.0,AS
AH,0001000000003009-VE655156,0.0,A
P,0001000000003009-VE655156,0.0,PERFORMANCE
ER,0001000000003009-VE655156,0.0,PERFORMANCE
F,0001000000003009-VE655156,0.0,PERFORMANCE
AO,0001000000003009-VE655156,0.0,PERFORMANCE
R,0001000000003009-VE655156,0.0,PERFORMANCE
M,0001000000003009-VE655156,0.0,PERFORMANCE
AH,0001000000003009-VE655156,1.0,PERFORMANCE
N,0001000000003009-VE655156,1.0,PERFORMANCE
S,0001000000003009-VE655156,0.0,PERFORMANCE
IH,0001000000003009-VE655156,0.0,IN
N,0001000000003009-VE655156,0.0,IN
DH,0001000000003009-VE655156,0.0,THE
AH,0001000000003009-VE655156,0.0,THE
TH,0001000000003009-VE655156,0.0,THEATER
IY,0001000000003009-VE655156,0.0,THEATER
AH,0001000000003009-VE655156,0.0,THEATER
ER,0001000000003009-VE655156,0.0,THEATER
AH,0001000000003009-VE655156,0.0,A
K,0001000000003009-VE655156,0.0,CONCERT
AH,0001000000003009-VE655156,0.0,CONCERT
N,0001000000003009-VE655156,0.0,CONCERT
S,0001000000003009-VE655156,0.0,CONCERT
ER,0001000000003009-VE655156,0.0,CONCERT
T,0001000000003009-VE655156,0.0,CONCERT
AO,0001000000003009-VE655156,0.0,OR
R,0001000000003009-VE655156,0.0,OR
AH,0001000000003009-VE655156,0.0,A
